t=0.000000, y(t)=0.000000, y'(t)=0.000000, z(t)=0.000000, z'(t)=0.000000, v(t)=0.000000, v'(t)=0.000000, X(t)=0.000000, Y(t)=0.000000, Z(t)=0.000000
t=12.600000, y(t)=-1.446402, y'(t)=0.458634, z(t)=-0.659665, z'(t)=0.408570, v(t)=-2.556756, v'(t)=-0.193927, X(t)=-1.446402, Y(t)=-0.659665, Z(t)=-2.556756
t=12.620000, y(t)=-1.437922, y'(t)=0.389327, z(t)=-0.651470, z'(t)=0.410798, v(t)=-2.560070, v'(t)=-0.137514, X(t)=-1.437922, Y(t)=-0.651470, Z(t)=-2.560070
t=12.640000, y(t)=-1.430831, y'(t)=0.319741, z(t)=-0.643239, z'(t)=0.412108, v(t)=-2.562256, v'(t)=-0.081052, X(t)=-1.430831, Y(t)=-0.643239, Z(t)=-2.562256
t=12.660000, y(t)=-1.425133, y'(t)=0.250049, z(t)=-0.634992, z'(t)=0.412498, v(t)=-2.563313, v'(t)=-0.024654, X(t)=-1.425133, Y(t)=-0.634992, Z(t)=-2.563313
t=12.680000, y(t)=-1.420828, y'(t)=0.180419, z(t)=-0.626745, z'(t)=0.411973, v(t)=-2.563243, v'(t)=0.031568, X(t)=-1.420828, Y(t)=-0.626745, Z(t)=-2.563243
t=12.700000, y(t)=-1.417914, y'(t)=0.111022, z(t)=-0.618519, z'(t)=0.410537, v(t)=-2.562052, v'(t)=0.087502, X(t)=-1.417914, Y(t)=-0.618519, Z(t)=-2.562052
t=12.720000, y(t)=-1.416385, y'(t)=0.042025, z(t)=-0.610330, z'(t)=0.408197, v(t)=-2.559746, v'(t)=0.143039, X(t)=-1.416385, Y(t)=-0.610330, Z(t)=-2.559746
t=12.740000, y(t)=-1.416230, y'(t)=-0.026404, z(t)=-0.602197, z'(t)=0.404961, v(t)=-2.556334, v'(t)=0.198070, X(t)=-1.416230, Y(t)=-0.602197, Z(t)=-2.556334
t=12.760000, y(t)=-1.417436, y'(t)=-0.094103, z(t)=-0.594137, z'(t)=0.400841, v(t)=-2.551827, v'(t)=0.252486, X(t)=-1.417436, Y(t)=-0.594137, Z(t)=-2.551827
t=12.780000, y(t)=-1.419988, y'(t)=-0.160909, z(t)=-0.586169, z'(t)=0.395849, v(t)=-2.546239, v'(t)=0.306181, X(t)=-1.419988, Y(t)=-0.586169, Z(t)=-2.546239
t=12.800000, y(t)=-1.423865, y'(t)=-0.226664, z(t)=-0.578309, z'(t)=0.389999, v(t)=-2.539585, v'(t)=0.359053, X(t)=-1.423865, Y(t)=-0.578309, Z(t)=-2.539585
t=12.820000, y(t)=-1.429046, y'(t)=-0.291214, z(t)=-0.570575, z'(t)=0.383309, v(t)=-2.531883, v'(t)=0.410998, X(t)=-1.429046, Y(t)=-0.570575, Z(t)=-2.531883
t=12.840000, y(t)=-1.435505, y'(t)=-0.354406, z(t)=-0.562982, z'(t)=0.375795, v(t)=-2.523152, v'(t)=0.461917, X(t)=-1.435505, Y(t)=-0.562982, Z(t)=-2.523152
t=12.860000, y(t)=-1.443213, y'(t)=-0.416093, z(t)=-0.555548, z'(t)=0.367479, v(t)=-2.513414, v'(t)=0.511713, X(t)=-1.443213, Y(t)=-0.555548, Z(t)=-2.513414
t=12.880000, y(t)=-1.452138, y'(t)=-0.476133, z(t)=-0.548288, z'(t)=0.358381, v(t)=-2.502692, v'(t)=0.560290, X(t)=-1.452138, Y(t)=-0.548288, Z(t)=-2.502692
t=12.900000, y(t)=-1.462246, y'(t)=-0.534388, z(t)=-0.541218, z'(t)=0.348526, v(t)=-2.491011, v'(t)=0.607558, X(t)=-1.462246, Y(t)=-0.541218, Z(t)=-2.491011
t=12.920000, y(t)=-1.473500, y'(t)=-0.590723, z(t)=-0.534352, z'(t)=0.337937, v(t)=-2.478399, v'(t)=0.653426, X(t)=-1.473500, Y(t)=-0.534352, Z(t)=-2.478399
t=12.940000, y(t)=-1.485861, y'(t)=-0.645013, z(t)=-0.527705, z'(t)=0.326642, v(t)=-2.464884, v'(t)=0.697810, X(t)=-1.485861, Y(t)=-0.527705, Z(t)=-2.464884
t=12.960000, y(t)=-1.499286, y'(t)=-0.697135, z(t)=-0.521291, z'(t)=0.314667, v(t)=-2.450497, v'(t)=0.740626, X(t)=-1.499286, Y(t)=-0.521291, Z(t)=-2.450497
t=12.980000, y(t)=-1.513731, y'(t)=-0.746972, z(t)=-0.515123, z'(t)=0.302043, v(t)=-2.435270, v'(t)=0.781796, X(t)=-1.513731, Y(t)=-0.515123, Z(t)=-2.435270
t=13.000000, y(t)=-1.529149, y'(t)=-0.794415, z(t)=-0.509213, z'(t)=0.288800, v(t)=-2.419236, v'(t)=0.821245, X(t)=-1.529149, Y(t)=-0.509213, Z(t)=-2.419236
t=13.020000, y(t)=-1.545491, y'(t)=-0.839361, z(t)=-0.503575, z'(t)=0.274970, v(t)=-2.402432, v'(t)=0.858899, X(t)=-1.545491, Y(t)=-0.503575, Z(t)=-2.402432
t=13.040000, y(t)=-1.562706, y'(t)=-0.881713, z(t)=-0.498218, z'(t)=0.260586, v(t)=-2.384893, v'(t)=0.894693, X(t)=-1.562706, Y(t)=-0.498218, Z(t)=-2.384893
t=13.060000, y(t)=-1.580742, y'(t)=-0.921380, z(t)=-0.493155, z'(t)=0.245681, v(t)=-2.366657, v'(t)=0.928561, X(t)=-1.580742, Y(t)=-0.493155, Z(t)=-2.366657
t=13.080000, y(t)=-1.599543, y'(t)=-0.958282, z(t)=-0.488394, z'(t)=0.230292, v(t)=-2.347764, v'(t)=0.960445, X(t)=-1.599543, Y(t)=-0.488394, Z(t)=-2.347764
t=13.100000, y(t)=-1.619054, y'(t)=-0.992341, z(t)=-0.483946, z'(t)=0.214453, v(t)=-2.328253, v'(t)=0.990287, X(t)=-1.619054, Y(t)=-0.483946, Z(t)=-2.328253
t=13.120000, y(t)=-1.639217, y'(t)=-1.023490, z(t)=-0.479819, z'(t)=0.198203, v(t)=-2.308166, v'(t)=1.018038, X(t)=-1.639217, Y(t)=-0.479819, Z(t)=-2.308166
t=13.140000, y(t)=-1.659974, y'(t)=-1.051668, z(t)=-0.476020, z'(t)=0.181578, v(t)=-2.287546, v'(t)=1.043650, X(t)=-1.659974, Y(t)=-0.476020, Z(t)=-2.287546
t=13.160000, y(t)=-1.681264, y'(t)=-1.076822, z(t)=-0.472558, z'(t)=0.164617, v(t)=-2.266435, v'(t)=1.067081, X(t)=-1.681264, Y(t)=-0.472558, Z(t)=-2.266435
t=13.180000, y(t)=-1.703026, y'(t)=-1.098908, z(t)=-0.469438, z'(t)=0.147358, v(t)=-2.244877, v'(t)=1.088293, X(t)=-1.703026, Y(t)=-0.469438, Z(t)=-2.244877
t=13.200000, y(t)=-1.725200, y'(t)=-1.117887, z(t)=-0.466665, z'(t)=0.129843, v(t)=-2.222918, v'(t)=1.107252, X(t)=-1.725200, Y(t)=-0.466665, Z(t)=-2.222918
t=13.220000, y(t)=-1.747721, y'(t)=-1.133731, z(t)=-0.464246, z'(t)=0.112109, v(t)=-2.200602, v'(t)=1.123929, X(t)=-1.747721, Y(t)=-0.464246, Z(t)=-2.200602
t=13.240000, y(t)=-1.770528, y'(t)=-1.146418, z(t)=-0.462182, z'(t)=0.094197, v(t)=-2.177976, v'(t)=1.138301, X(t)=-1.770528, Y(t)=-0.462182, Z(t)=-2.177976
t=13.260000, y(t)=-1.793557, y'(t)=-1.155934, z(t)=-0.460479, z'(t)=0.076149, v(t)=-2.155086, v'(t)=1.150349, X(t)=-1.793557, Y(t)=-0.460479, Z(t)=-2.155086
t=13.280000, y(t)=-1.816744, y'(t)=-1.162275, z(t)=-0.459137, z'(t)=0.058003, v(t)=-2.131978, v'(t)=1.160056, X(t)=-1.816744, Y(t)=-0.459137, Z(t)=-2.131978
t=13.300000, y(t)=-1.840026, y'(t)=-1.165441, z(t)=-0.458159, z'(t)=0.039802, v(t)=-2.108699, v'(t)=1.167414, X(t)=-1.840026, Y(t)=-0.458159, Z(t)=-2.108699
t=13.320000, y(t)=-1.863341, y'(t)=-1.165443, z(t)=-0.457545, z'(t)=0.021584, v(t)=-2.085297, v'(t)=1.172416, X(t)=-1.863341, Y(t)=-0.457545, Z(t)=-2.085297
t=13.340000, y(t)=-1.886623, y'(t)=-1.162300, z(t)=-0.457295, z'(t)=0.003392, v(t)=-2.061818, v'(t)=1.175064, X(t)=-1.886623, Y(t)=-0.457295, Z(t)=-2.061818
t=13.360000, y(t)=-1.909812, y'(t)=-1.156037, z(t)=-0.457409, z'(t)=-0.014735, v(t)=-2.038310, v'(t)=1.175359, X(t)=-1.909812, Y(t)=-0.457409, Z(t)=-2.038310
t=13.380000, y(t)=-1.932844, y'(t)=-1.146688, z(t)=-0.457884, z'(t)=-0.032757, v(t)=-2.014820, v'(t)=1.173313, X(t)=-1.932844, Y(t)=-0.457884, Z(t)=-2.014820
t=13.400000, y(t)=-1.955659, y'(t)=-1.134292, z(t)=-0.458718, z'(t)=-0.050635, v(t)=-1.991393, v'(t)=1.168937, X(t)=-1.955659, Y(t)=-0.458718, Z(t)=-1.991393
t=13.420000, y(t)=-1.978196, y'(t)=-1.118900, z(t)=-0.459908, z'(t)=-0.068328, v(t)=-1.968077, v'(t)=1.162250, X(t)=-1.978196, Y(t)=-0.459908, Z(t)=-1.968077
t=13.440000, y(t)=-2.000395, y'(t)=-1.100567, z(t)=-0.461450, z'(t)=-0.085800, v(t)=-1.944918, v'(t)=1.153274, X(t)=-2.000395, Y(t)=-0.461450, Z(t)=-1.944918
t=13.460000, y(t)=-2.022199, y'(t)=-1.079354, z(t)=-0.463338, z'(t)=-0.103012, v(t)=-1.921962, v'(t)=1.142037, X(t)=-2.022199, Y(t)=-0.463338, Z(t)=-1.921962
t=13.480000, y(t)=-2.043551, y'(t)=-1.055333, z(t)=-0.465568, z'(t)=-0.119927, v(t)=-1.899252, v'(t)=1.128569, X(t)=-2.043551, Y(t)=-0.465568, Z(t)=-1.899252
t=13.500000, y(t)=-2.064394, y'(t)=-1.028578, z(t)=-0.468133, z'(t)=-0.136509, v(t)=-1.876833, v'(t)=1.112907, X(t)=-2.064394, Y(t)=-0.468133, Z(t)=-1.876833
t=13.520000, y(t)=-2.084676, y'(t)=-0.999174, z(t)=-0.471026, z'(t)=-0.152722, v(t)=-1.854750, v'(t)=1.095091, X(t)=-2.084676, Y(t)=-0.471026, Z(t)=-1.854750
t=13.540000, y(t)=-2.104344, y'(t)=-0.967208, z(t)=-0.474239, z'(t)=-0.168532, v(t)=-1.833044, v'(t)=1.075164, X(t)=-2.104344, Y(t)=-0.474239, Z(t)=-1.833044
t=13.560000, y(t)=-2.123348, y'(t)=-0.932777, z(t)=-0.477765, z'(t)=-0.183905, v(t)=-1.811757, v'(t)=1.053175, X(t)=-2.123348, Y(t)=-0.477765, Z(t)=-1.811757
t=13.580000, y(t)=-2.141640, y'(t)=-0.895981, z(t)=-0.481593, z'(t)=-0.198809, v(t)=-1.790930, v'(t)=1.029176, X(t)=-2.141640, Y(t)=-0.481593, Z(t)=-1.790930
t=13.600000, y(t)=-2.159172, y'(t)=-0.856926, z(t)=-0.485714, z'(t)=-0.213213, v(t)=-1.770603, v'(t)=1.003222, X(t)=-2.159172, Y(t)=-0.485714, Z(t)=-1.770603
t=13.620000, y(t)=-2.175902, y'(t)=-0.815723, z(t)=-0.490117, z'(t)=-0.227086, v(t)=-1.750814, v'(t)=0.975374, X(t)=-2.175902, Y(t)=-0.490117, Z(t)=-1.750814
t=13.640000, y(t)=-2.191788, y'(t)=-0.772490, z(t)=-0.494793, z'(t)=-0.240402, v(t)=-1.731600, v'(t)=0.945694, X(t)=-2.191788, Y(t)=-0.494793, Z(t)=-1.731600
t=13.660000, y(t)=-2.206789, y'(t)=-0.727347, z(t)=-0.499730, z'(t)=-0.253131, v(t)=-1.712998, v'(t)=0.914248, X(t)=-2.206789, Y(t)=-0.499730, Z(t)=-1.712998
t=13.680000, y(t)=-2.220870, y'(t)=-0.680419, z(t)=-0.504914, z'(t)=-0.265248, v(t)=-1.695042, v'(t)=0.881106, X(t)=-2.220870, Y(t)=-0.504914, Z(t)=-1.695042
t=13.700000, y(t)=-2.233995, y'(t)=-0.631836, z(t)=-0.510335, z'(t)=-0.276729, v(t)=-1.677765, v'(t)=0.846342, X(t)=-2.233995, Y(t)=-0.510335, Z(t)=-1.677765
t=13.720000, y(t)=-2.246133, y'(t)=-0.581730, z(t)=-0.515979, z'(t)=-0.287551, v(t)=-1.661198, v'(t)=0.810030, X(t)=-2.246133, Y(t)=-0.515979, Z(t)=-1.661198
t=13.740000, y(t)=-2.257255, y'(t)=-0.530238, z(t)=-0.521833, z'(t)=-0.297693, v(t)=-1.645373, v'(t)=0.772250, X(t)=-2.257255, Y(t)=-0.521833, Z(t)=-1.645373
t=13.760000, y(t)=-2.267334, y'(t)=-0.477498, z(t)=-0.527882, z'(t)=-0.307134, v(t)=-1.630318, v'(t)=0.733082, X(t)=-2.267334, Y(t)=-0.527882, Z(t)=-1.630318
t=13.780000, y(t)=-2.276347, y'(t)=-0.423651, z(t)=-0.534113, z'(t)=-0.315857, v(t)=-1.616059, v'(t)=0.692610, X(t)=-2.276347, Y(t)=-0.534113, Z(t)=-1.616059
t=13.800000, y(t)=-2.284274, y'(t)=-0.368843, z(t)=-0.540512, z'(t)=-0.323845, v(t)=-1.602621, v'(t)=0.650920, X(t)=-2.284274, Y(t)=-0.540512, Z(t)=-1.602621
t=13.820000, y(t)=-2.291096, y'(t)=-0.313218, z(t)=-0.547062, z'(t)=-0.331083, v(t)=-1.590029, v'(t)=0.608100, X(t)=-2.291096, Y(t)=-0.547062, Z(t)=-1.590029
t=13.840000, y(t)=-2.296798, y'(t)=-0.256924, z(t)=-0.553750, z'(t)=-0.337559, v(t)=-1.578304, v'(t)=0.564239, X(t)=-2.296798, Y(t)=-0.553750, Z(t)=-1.578304
t=13.860000, y(t)=-2.301369, y'(t)=-0.200108, z(t)=-0.560559, z'(t)=-0.343260, v(t)=-1.567466, v'(t)=0.519429, X(t)=-2.301369, Y(t)=-0.560559, Z(t)=-1.567466
t=13.880000, y(t)=-2.304800, y'(t)=-0.142919, z(t)=-0.567475, z'(t)=-0.348178, v(t)=-1.557533, v'(t)=0.473764, X(t)=-2.304800, Y(t)=-0.567475, Z(t)=-1.557533
t=13.900000, y(t)=-2.307084, y'(t)=-0.085507, z(t)=-0.574481, z'(t)=-0.352305, v(t)=-1.548521, v'(t)=0.427337, X(t)=-2.307084, Y(t)=-0.574481, Z(t)=-1.548521
t=13.920000, y(t)=-2.308220, y'(t)=-0.028021, z(t)=-0.581562, z'(t)=-0.355634, v(t)=-1.540444, v'(t)=0.380244, X(t)=-2.308220, Y(t)=-0.581562, Z(t)=-1.540444
t=13.940000, y(t)=-2.308206, y'(t)=0.029390, z(t)=-0.588701, z'(t)=-0.358162, v(t)=-1.533315, v'(t)=0.332581, X(t)=-2.308206, Y(t)=-0.588701, Z(t)=-1.533315
t=13.960000, y(t)=-2.307046, y'(t)=0.086578, z(t)=-0.595883, z'(t)=-0.359886, v(t)=-1.527144, v'(t)=0.284446, X(t)=-2.307046, Y(t)=-0.595883, Z(t)=-1.527144
t=13.980000, y(t)=-2.304745, y'(t)=0.143396, z(t)=-0.603091, z'(t)=-0.360806, v(t)=-1.521939, v'(t)=0.235937, X(t)=-2.304745, Y(t)=-0.603091, Z(t)=-1.521939
t=14.000000, y(t)=-2.301313, y'(t)=0.199698, z(t)=-0.610310, z'(t)=-0.360922, v(t)=-1.517708, v'(t)=0.187152, X(t)=-2.301313, Y(t)=-0.610310, Z(t)=-1.517708
t=14.020000, y(t)=-2.296762, y'(t)=0.255341, z(t)=-0.617523, z'(t)=-0.360237, v(t)=-1.514454, v'(t)=0.138188, X(t)=-2.296762, Y(t)=-0.617523, Z(t)=-1.514454
t=14.040000, y(t)=-2.291105, y'(t)=0.310183, z(t)=-0.624714, z'(t)=-0.358757, v(t)=-1.512181, v'(t)=0.089145, X(t)=-2.291105, Y(t)=-0.624714, Z(t)=-1.512181
t=14.060000, y(t)=-2.284360, y'(t)=0.364086, z(t)=-0.631868, z'(t)=-0.356488, v(t)=-1.510889, v'(t)=0.040119, X(t)=-2.284360, Y(t)=-0.631868, Z(t)=-1.510889
t=14.080000, y(t)=-2.276549, y'(t)=0.416912, z(t)=-0.638968, z'(t)=-0.353438, v(t)=-1.510576, v'(t)=-0.008790, X(t)=-2.276549, Y(t)=-0.638968, Z(t)=-1.510576
t=14.100000, y(t)=-2.267692, y'(t)=0.468528, z(t)=-0.646000, z'(t)=-0.349617, v(t)=-1.511239, v'(t)=-0.057487, X(t)=-2.267692, Y(t)=-0.646000, Z(t)=-1.511239
t=14.120000, y(t)=-2.257816, y'(t)=0.518806, z(t)=-0.652948, z'(t)=-0.345036, v(t)=-1.512873, v'(t)=-0.105875, X(t)=-2.257816, Y(t)=-0.652948, Z(t)=-1.512873
t=14.140000, y(t)=-2.246950, y'(t)=0.567619, z(t)=-0.659797, z'(t)=-0.339708, v(t)=-1.515471, v'(t)=-0.153858, X(t)=-2.246950, Y(t)=-0.659797, Z(t)=-1.515471
t=14.160000, y(t)=-2.235122, y'(t)=0.614846, z(t)=-0.666531, z'(t)=-0.333649, v(t)=-1.519024, v'(t)=-0.201344, X(t)=-2.235122, Y(t)=-0.666531, Z(t)=-1.519024
t=14.180000, y(t)=-2.222367, y'(t)=0.660370, z(t)=-0.673138, z'(t)=-0.326875, v(t)=-1.523521, v'(t)=-0.248239, X(t)=-2.222367, Y(t)=-0.673138, Z(t)=-1.523521
t=14.200000, y(t)=-2.208719, y'(t)=0.704077, z(t)=-0.679602, z'(t)=-0.319403, v(t)=-1.528949, v'(t)=-0.294452, X(t)=-2.208719, Y(t)=-0.679602, Z(t)=-1.528949
t=14.220000, y(t)=-2.194217, y'(t)=0.745860, z(t)=-0.685910, z'(t)=-0.311253, v(t)=-1.535294, v'(t)=-0.339895, X(t)=-2.194217, Y(t)=-0.685910, Z(t)=-1.535294
t=14.240000, y(t)=-2.178899, y'(t)=0.785616, z(t)=-0.692048, z'(t)=-0.302446, v(t)=-1.542539, v'(t)=-0.384478, X(t)=-2.178899, Y(t)=-0.692048, Z(t)=-1.542539
t=14.260000, y(t)=-2.162806, y'(t)=0.823248, z(t)=-0.698003, z'(t)=-0.293004, v(t)=-1.550667, v'(t)=-0.428118, X(t)=-2.162806, Y(t)=-0.698003, Z(t)=-1.550667
t=14.280000, y(t)=-2.145983, y'(t)=0.858664, z(t)=-0.703764, z'(t)=-0.282949, v(t)=-1.559657, v'(t)=-0.470731, X(t)=-2.145983, Y(t)=-0.703764, Z(t)=-1.559657
t=14.300000, y(t)=-2.128475, y'(t)=0.891780, z(t)=-0.709317, z'(t)=-0.272308, v(t)=-1.569489, v'(t)=-0.512236, X(t)=-2.128475, Y(t)=-0.709317, Z(t)=-1.569489
t=14.320000, y(t)=-2.110328, y'(t)=0.922514, z(t)=-0.714652, z'(t)=-0.261106, v(t)=-1.580138, v'(t)=-0.552555, X(t)=-2.110328, Y(t)=-0.714652, Z(t)=-1.580138
t=14.340000, y(t)=-2.091591, y'(t)=0.950793, z(t)=-0.719758, z'(t)=-0.249370, v(t)=-1.591582, v'(t)=-0.591612, X(t)=-2.091591, Y(t)=-0.719758, Z(t)=-1.591582
t=14.360000, y(t)=-2.072313, y'(t)=0.976550, z(t)=-0.724624, z'(t)=-0.237128, v(t)=-1.603794, v'(t)=-0.629335, X(t)=-2.072313, Y(t)=-0.724624, Z(t)=-1.603794
t=14.380000, y(t)=-2.052546, y'(t)=0.999724, z(t)=-0.729240, z'(t)=-0.224410, v(t)=-1.616746, v'(t)=-0.665653, X(t)=-2.052546, Y(t)=-0.729240, Z(t)=-1.616746
t=14.400000, y(t)=-2.032342, y'(t)=1.020260, z(t)=-0.733597, z'(t)=-0.211244, v(t)=-1.630410, v'(t)=-0.700500, X(t)=-2.032342, Y(t)=-0.733597, Z(t)=-1.630410
t=14.420000, y(t)=-2.011754, y'(t)=1.038112, z(t)=-0.737687, z'(t)=-0.197664, v(t)=-1.644756, v'(t)=-0.733813, X(t)=-2.011754, Y(t)=-0.737687, Z(t)=-1.644756
t=14.440000, y(t)=-1.990836, y'(t)=1.053239, z(t)=-0.741501, z'(t)=-0.183699, v(t)=-1.659752, v'(t)=-0.765531, X(t)=-1.990836, Y(t)=-0.741501, Z(t)=-1.659752
t=14.460000, y(t)=-1.969643, y'(t)=1.065606, z(t)=-0.745032, z'(t)=-0.169383, v(t)=-1.675366, v'(t)=-0.795598, X(t)=-1.969643, Y(t)=-0.745032, Z(t)=-1.675366
t=14.480000, y(t)=-1.948230, y'(t)=1.075188, z(t)=-0.748274, z'(t)=-0.154748, v(t)=-1.691565, v'(t)=-0.823959, X(t)=-1.948230, Y(t)=-0.748274, Z(t)=-1.691565
t=14.500000, y(t)=-1.926654, y'(t)=1.081963, z(t)=-0.751220, z'(t)=-0.139829, v(t)=-1.708313, v'(t)=-0.850566, X(t)=-1.926654, Y(t)=-0.751220, Z(t)=-1.708313
t=14.520000, y(t)=-1.904970, y'(t)=1.085920, z(t)=-0.753866, z'(t)=-0.124660, v(t)=-1.725575, v'(t)=-0.875372, X(t)=-1.904970, Y(t)=-0.753866, Z(t)=-1.725575
t=14.540000, y(t)=-1.883236, y'(t)=1.087052, z(t)=-0.756205, z'(t)=-0.109275, v(t)=-1.743316, v'(t)=-0.898336, X(t)=-1.883236, Y(t)=-0.756205, Z(t)=-1.743316
t=14.560000, y(t)=-1.861507, y'(t)=1.085360, z(t)=-0.758236, z'(t)=-0.093709, v(t)=-1.761496, v'(t)=-0.919418, X(t)=-1.861507, Y(t)=-0.758236, Z(t)=-1.761496
t=14.580000, y(t)=-1.839840, y'(t)=1.080853, z(t)=-0.759953, z'(t)=-0.077998, v(t)=-1.780080, v'(t)=-0.938584, X(t)=-1.839840, Y(t)=-0.759953, Z(t)=-1.780080
t=14.600000, y(t)=-1.818292, y'(t)=1.073545, z(t)=-0.761355, z'(t)=-0.062176, v(t)=-1.799027, v'(t)=-0.955805, X(t)=-1.818292, Y(t)=-0.761355, Z(t)=-1.799027
t=14.620000, y(t)=-1.796917, y'(t)=1.063458, z(t)=-0.762439, z'(t)=-0.046280, v(t)=-1.818299, v'(t)=-0.971052, X(t)=-1.796917, Y(t)=-0.762439, Z(t)=-1.818299
t=14.640000, y(t)=-1.775772, y'(t)=1.050622, z(t)=-0.763206, z'(t)=-0.030345, v(t)=-1.837856, v'(t)=-0.984304, X(t)=-1.775772, Y(t)=-0.763206, Z(t)=-1.837856
t=14.660000, y(t)=-1.754910, y'(t)=1.035072, z(t)=-0.763653, z'(t)=-0.014406, v(t)=-1.857657, v'(t)=-0.995543, X(t)=-1.754910, Y(t)=-0.763653, Z(t)=-1.857657
t=14.680000, y(t)=-1.734386, y'(t)=1.016848, z(t)=-0.763782, z'(t)=0.001501, v(t)=-1.877664, v'(t)=-1.004753, X(t)=-1.734386, Y(t)=-0.763782, Z(t)=-1.877664
t=14.700000, y(t)=-1.714254, y'(t)=0.996001, z(t)=-0.763594, z'(t)=0.017342, v(t)=-1.897834, v'(t)=-1.011925, X(t)=-1.714254, Y(t)=-0.763594, Z(t)=-1.897834
t=14.720000, y(t)=-1.694564, y'(t)=0.972585, z(t)=-0.763089, z'(t)=0.033080, v(t)=-1.918127, v'(t)=-1.017053, X(t)=-1.694564, Y(t)=-0.763089, Z(t)=-1.918127
t=14.740000, y(t)=-1.675367, y'(t)=0.946660, z(t)=-0.762271, z'(t)=0.048683, v(t)=-1.938502, v'(t)=-1.020134, X(t)=-1.675367, Y(t)=-0.762271, Z(t)=-1.938502
t=14.760000, y(t)=-1.656713, y'(t)=0.918293, z(t)=-0.761143, z'(t)=0.064115, v(t)=-1.958919, v'(t)=-1.021171, X(t)=-1.656713, Y(t)=-0.761143, Z(t)=-1.958919
t=14.780000, y(t)=-1.638651, y'(t)=0.887558, z(t)=-0.759708, z'(t)=0.079344, v(t)=-1.979336, v'(t)=-1.020169, X(t)=-1.638651, Y(t)=-0.759708, Z(t)=-1.979336
t=14.800000, y(t)=-1.621226, y'(t)=0.854532, z(t)=-0.757971, z'(t)=0.094336, v(t)=-1.999712, v'(t)=-1.017139, X(t)=-1.621226, Y(t)=-0.757971, Z(t)=-1.999712
t=14.820000, y(t)=-1.604485, y'(t)=0.819299, z(t)=-0.755936, z'(t)=0.109059, v(t)=-2.020008, v'(t)=-1.012094, X(t)=-1.604485, Y(t)=-0.755936, Z(t)=-2.020008
t=14.840000, y(t)=-1.588469, y'(t)=0.781948, z(t)=-0.753610, z'(t)=0.123482, v(t)=-2.040182, v'(t)=-1.005054, X(t)=-1.588469, Y(t)=-0.753610, Z(t)=-2.040182
t=14.860000, y(t)=-1.573220, y'(t)=0.742573, z(t)=-0.750999, z'(t)=0.137573, v(t)=-2.060197, v'(t)=-0.996040, X(t)=-1.573220, Y(t)=-0.750999, Z(t)=-2.060197
t=14.880000, y(t)=-1.558779, y'(t)=0.701273, z(t)=-0.748110, z'(t)=0.151303, v(t)=-2.080011, v'(t)=-0.985078, X(t)=-1.558779, Y(t)=-0.748110, Z(t)=-2.080011
t=14.900000, y(t)=-1.545181, y'(t)=0.658149, z(t)=-0.744950, z'(t)=0.164643, v(t)=-2.099587, v'(t)=-0.972196, X(t)=-1.545181, Y(t)=-0.744950, Z(t)=-2.099587
t=14.920000, y(t)=-1.532464, y'(t)=0.613310, z(t)=-0.741527, z'(t)=0.177565, v(t)=-2.118886, v'(t)=-0.957430, X(t)=-1.532464, Y(t)=-0.741527, Z(t)=-2.118886
t=14.940000, y(t)=-1.520660, y'(t)=0.566866, z(t)=-0.737850, z'(t)=0.190042, v(t)=-2.137872, v'(t)=-0.940815, X(t)=-1.520660, Y(t)=-0.737850, Z(t)=-2.137872
t=14.960000, y(t)=-1.509799, y'(t)=0.518932, z(t)=-0.733928, z'(t)=0.202048, v(t)=-2.156507, v'(t)=-0.922393, X(t)=-1.509799, Y(t)=-0.733928, Z(t)=-2.156507
t=14.980000, y(t)=-1.499912, y'(t)=0.469626, z(t)=-0.729771, z'(t)=0.213558, v(t)=-2.174756, v'(t)=-0.902206, X(t)=-1.499912, Y(t)=-0.729771, Z(t)=-2.174756
t=15.000000, y(t)=-1.491023, y'(t)=0.419068, z(t)=-0.725390, z'(t)=0.224548, v(t)=-2.192584, v'(t)=-0.880303, X(t)=-1.491023, Y(t)=-0.725390, Z(t)=-2.192584
t=15.020000, y(t)=-1.483156, y'(t)=0.367383, z(t)=-0.720793, z'(t)=0.234998, v(t)=-2.209957, v'(t)=-0.856734, X(t)=-1.483156, Y(t)=-0.720793, Z(t)=-2.209957
t=15.040000, y(t)=-1.476334, y'(t)=0.314695, z(t)=-0.715993, z'(t)=0.244884, v(t)=-2.226842, v'(t)=-0.831552, X(t)=-1.476334, Y(t)=-0.715993, Z(t)=-2.226842
t=15.060000, y(t)=-1.470574, y'(t)=0.261134, z(t)=-0.711002, z'(t)=0.254189, v(t)=-2.243209, v'(t)=-0.804814, X(t)=-1.470574, Y(t)=-0.711002, Z(t)=-2.243209
t=15.080000, y(t)=-1.465894, y'(t)=0.206829, z(t)=-0.705830, z'(t)=0.262893, v(t)=-2.259025, v'(t)=-0.776580, X(t)=-1.465894, Y(t)=-0.705830, Z(t)=-2.259025
t=15.100000, y(t)=-1.462305, y'(t)=0.151911, z(t)=-0.700490, z'(t)=0.270979, v(t)=-2.274262, v'(t)=-0.746911, X(t)=-1.462305, Y(t)=-0.700490, Z(t)=-2.274262
