t=10.000000, y(t)=0.000000, y'(t)=0.000000, z(t)=0.000000, z'(t)=0.000000, v(t)=0.000000, v'(t)=0.000000, X(t)=0.000000, Y(t)=0.000000, Z(t)=0.000000
t=35.120000, y(t)=3.744065, y'(t)=0.198036, z(t)=-0.662583, z'(t)=-0.061945, v(t)=-1.859922, v'(t)=0.169268, X(t)=3.744065, Y(t)=-0.662583, Z(t)=-1.859922
t=35.140000, y(t)=3.747991, y'(t)=0.194582, z(t)=-0.663773, z'(t)=-0.056994, v(t)=-1.856684, v'(t)=0.154474, X(t)=3.747991, Y(t)=-0.663773, Z(t)=-1.856684
t=35.160000, y(t)=3.751848, y'(t)=0.191065, z(t)=-0.664862, z'(t)=-0.051936, v(t)=-1.853745, v'(t)=0.139431, X(t)=3.751848, Y(t)=-0.664862, Z(t)=-1.853745
t=35.180000, y(t)=3.755634, y'(t)=0.187493, z(t)=-0.665849, z'(t)=-0.046783, v(t)=-1.851108, v'(t)=0.124170, X(t)=3.755634, Y(t)=-0.665849, Z(t)=-1.851108
t=35.200000, y(t)=3.759347, y'(t)=0.183875, z(t)=-0.666733, z'(t)=-0.041547, v(t)=-1.848779, v'(t)=0.108723, X(t)=3.759347, Y(t)=-0.666733, Z(t)=-1.848779
t=35.220000, y(t)=3.762988, y'(t)=0.180221, z(t)=-0.667511, z'(t)=-0.036240, v(t)=-1.846760, v'(t)=0.093121, X(t)=3.762988, Y(t)=-0.667511, Z(t)=-1.846760
t=35.240000, y(t)=3.766556, y'(t)=0.176538, z(t)=-0.668182, z'(t)=-0.030874, v(t)=-1.845055, v'(t)=0.077396, X(t)=3.766556, Y(t)=-0.668182, Z(t)=-1.845055
t=35.260000, y(t)=3.770050, y'(t)=0.172837, z(t)=-0.668745, z'(t)=-0.025461, v(t)=-1.843665, v'(t)=0.061580, X(t)=3.770050, Y(t)=-0.668745, Z(t)=-1.843665
t=35.280000, y(t)=3.773469, y'(t)=0.169127, z(t)=-0.669200, z'(t)=-0.020013, v(t)=-1.842592, v'(t)=0.045704, X(t)=3.773469, Y(t)=-0.669200, Z(t)=-1.842592
t=35.300000, y(t)=3.776815, y'(t)=0.165416, z(t)=-0.669546, z'(t)=-0.014542, v(t)=-1.841837, v'(t)=0.029800, X(t)=3.776815, Y(t)=-0.669546, Z(t)=-1.841837
t=35.320000, y(t)=3.780086, y'(t)=0.161714, z(t)=-0.669782, z'(t)=-0.009061, v(t)=-1.841400, v'(t)=0.013900, X(t)=3.780086, Y(t)=-0.669782, Z(t)=-1.841400
t=35.340000, y(t)=3.783284, y'(t)=0.158030, z(t)=-0.669908, z'(t)=-0.003582, v(t)=-1.841281, v'(t)=-0.001964, X(t)=3.783284, Y(t)=-0.669908, Z(t)=-1.841281
t=35.360000, y(t)=3.786408, y'(t)=0.154372, z(t)=-0.669925, z'(t)=0.001884, v(t)=-1.841478, v'(t)=-0.017760, X(t)=3.786408, Y(t)=-0.669925, Z(t)=-1.841478
t=35.380000, y(t)=3.789459, y'(t)=0.150750, z(t)=-0.669833, z'(t)=0.007323, v(t)=-1.841991, v'(t)=-0.033459, X(t)=3.789459, Y(t)=-0.669833, Z(t)=-1.841991
t=35.400000, y(t)=3.792438, y'(t)=0.147173, z(t)=-0.669632, z'(t)=0.012724, v(t)=-1.842816, v'(t)=-0.049027, X(t)=3.792438, Y(t)=-0.669632, Z(t)=-1.842816
t=35.420000, y(t)=3.795346, y'(t)=0.143648, z(t)=-0.669324, z'(t)=0.018076, v(t)=-1.843951, v'(t)=-0.064436, X(t)=3.795346, Y(t)=-0.669324, Z(t)=-1.843951
t=35.440000, y(t)=3.798184, y'(t)=0.140185, z(t)=-0.668910, z'(t)=0.023366, v(t)=-1.845392, v'(t)=-0.079656, X(t)=3.798184, Y(t)=-0.668910, Z(t)=-1.845392
t=35.460000, y(t)=3.800954, y'(t)=0.136791, z(t)=-0.668390, z'(t)=0.028584, v(t)=-1.847136, v'(t)=-0.094655, X(t)=3.800954, Y(t)=-0.668390, Z(t)=-1.847136
t=35.480000, y(t)=3.803656, y'(t)=0.133475, z(t)=-0.667767, z'(t)=0.033717, v(t)=-1.849177, v'(t)=-0.109407, X(t)=3.803656, Y(t)=-0.667767, Z(t)=-1.849177
t=35.500000, y(t)=3.806293, y'(t)=0.130244, z(t)=-0.667042, z'(t)=0.038755, v(t)=-1.851510, v'(t)=-0.123881, X(t)=3.806293, Y(t)=-0.667042, Z(t)=-1.851510
t=35.520000, y(t)=3.808867, y'(t)=0.127107, z(t)=-0.666218, z'(t)=0.043687, v(t)=-1.854130, v'(t)=-0.138051, X(t)=3.808867, Y(t)=-0.666218, Z(t)=-1.854130
t=35.540000, y(t)=3.811378, y'(t)=0.124069, z(t)=-0.665296, z'(t)=0.048502, v(t)=-1.857030, v'(t)=-0.151889, X(t)=3.811378, Y(t)=-0.665296, Z(t)=-1.857030
t=35.560000, y(t)=3.813830, y'(t)=0.121139, z(t)=-0.664278, z'(t)=0.053191, v(t)=-1.860203, v'(t)=-0.165370, X(t)=3.813830, Y(t)=-0.664278, Z(t)=-1.860203
t=35.580000, y(t)=3.816225, y'(t)=0.118323, z(t)=-0.663169, z'(t)=0.057743, v(t)=-1.863642, v'(t)=-0.178467, X(t)=3.816225, Y(t)=-0.663169, Z(t)=-1.863642
t=35.600000, y(t)=3.818564, y'(t)=0.115628, z(t)=-0.661970, z'(t)=0.062149, v(t)=-1.867339, v'(t)=-0.191157, X(t)=3.818564, Y(t)=-0.661970, Z(t)=-1.867339
t=35.620000, y(t)=3.820851, y'(t)=0.113059, z(t)=-0.660684, z'(t)=0.066399, v(t)=-1.871285, v'(t)=-0.203415, X(t)=3.820851, Y(t)=-0.660684, Z(t)=-1.871285
t=35.640000, y(t)=3.823087, y'(t)=0.110623, z(t)=-0.659315, z'(t)=0.070486, v(t)=-1.875473, v'(t)=-0.215218, X(t)=3.823087, Y(t)=-0.659315, Z(t)=-1.875473
t=35.660000, y(t)=3.825276, y'(t)=0.108324, z(t)=-0.657866, z'(t)=0.074400, v(t)=-1.879891, v'(t)=-0.226546, X(t)=3.825276, Y(t)=-0.657866, Z(t)=-1.879891
t=35.680000, y(t)=3.827421, y'(t)=0.106169, z(t)=-0.656340, z'(t)=0.078133, v(t)=-1.884531, v'(t)=-0.237378, X(t)=3.827421, Y(t)=-0.656340, Z(t)=-1.884531
t=35.700000, y(t)=3.829524, y'(t)=0.104161, z(t)=-0.654742, z'(t)=0.081678, v(t)=-1.889383, v'(t)=-0.247693, X(t)=3.829524, Y(t)=-0.654742, Z(t)=-1.889383
t=35.720000, y(t)=3.831589, y'(t)=0.102306, z(t)=-0.653074, z'(t)=0.085028, v(t)=-1.894435, v'(t)=-0.257474, X(t)=3.831589, Y(t)=-0.653074, Z(t)=-1.894435
t=35.740000, y(t)=3.833617, y'(t)=0.100606, z(t)=-0.651342, z'(t)=0.088177, v(t)=-1.899678, v'(t)=-0.266703, X(t)=3.833617, Y(t)=-0.651342, Z(t)=-1.899678
t=35.760000, y(t)=3.835614, y'(t)=0.099065, z(t)=-0.649548, z'(t)=0.091117, v(t)=-1.905100, v'(t)=-0.275363, X(t)=3.835614, Y(t)=-0.649548, Z(t)=-1.905100
t=35.780000, y(t)=3.837581, y'(t)=0.097688, z(t)=-0.647698, z'(t)=0.093844, v(t)=-1.910689, v'(t)=-0.283441, X(t)=3.837581, Y(t)=-0.647698, Z(t)=-1.910689
t=35.800000, y(t)=3.839522, y'(t)=0.096475, z(t)=-0.645796, z'(t)=0.096351, v(t)=-1.916433, v'(t)=-0.290922, X(t)=3.839522, Y(t)=-0.645796, Z(t)=-1.916433
t=35.820000, y(t)=3.841441, y'(t)=0.095431, z(t)=-0.643846, z'(t)=0.098636, v(t)=-1.922321, v'(t)=-0.297793, X(t)=3.841441, Y(t)=-0.643846, Z(t)=-1.922321
t=35.840000, y(t)=3.843341, y'(t)=0.094555, z(t)=-0.641852, z'(t)=0.100692, v(t)=-1.928341, v'(t)=-0.304044, X(t)=3.843341, Y(t)=-0.641852, Z(t)=-1.928341
t=35.860000, y(t)=3.845225, y'(t)=0.093851, z(t)=-0.639820, z'(t)=0.102517, v(t)=-1.934479, v'(t)=-0.309664, X(t)=3.845225, Y(t)=-0.639820, Z(t)=-1.934479
t=35.880000, y(t)=3.847096, y'(t)=0.093319, z(t)=-0.637753, z'(t)=0.104108, v(t)=-1.940723, v'(t)=-0.314644, X(t)=3.847096, Y(t)=-0.637753, Z(t)=-1.940723
t=35.900000, y(t)=3.848959, y'(t)=0.092960, z(t)=-0.635657, z'(t)=0.105461, v(t)=-1.947060, v'(t)=-0.318978, X(t)=3.848959, Y(t)=-0.635657, Z(t)=-1.947060
t=35.920000, y(t)=3.850816, y'(t)=0.092773, z(t)=-0.633536, z'(t)=0.106576, v(t)=-1.953478, v'(t)=-0.322659, X(t)=3.850816, Y(t)=-0.633536, Z(t)=-1.953478
t=35.940000, y(t)=3.852671, y'(t)=0.092759, z(t)=-0.631396, z'(t)=0.107449, v(t)=-1.959962, v'(t)=-0.325683, X(t)=3.852671, Y(t)=-0.631396, Z(t)=-1.959962
t=35.960000, y(t)=3.854527, y'(t)=0.092917, z(t)=-0.629240, z'(t)=0.108081, v(t)=-1.966501, v'(t)=-0.328046, X(t)=3.854527, Y(t)=-0.629240, Z(t)=-1.966501
t=35.980000, y(t)=3.856388, y'(t)=0.093246, z(t)=-0.627074, z'(t)=0.108471, v(t)=-1.973080, v'(t)=-0.329746, X(t)=3.856388, Y(t)=-0.627074, Z(t)=-1.973080
t=36.000000, y(t)=3.858258, y'(t)=0.093744, z(t)=-0.624903, z'(t)=0.108619, v(t)=-1.979686, v'(t)=-0.330782, X(t)=3.858258, Y(t)=-0.624903, Z(t)=-1.979686
t=36.020000, y(t)=3.860139, y'(t)=0.094410, z(t)=-0.622731, z'(t)=0.108526, v(t)=-1.986307, v'(t)=-0.331156, X(t)=3.860139, Y(t)=-0.622731, Z(t)=-1.986307
t=36.040000, y(t)=3.862036, y'(t)=0.095241, z(t)=-0.620563, z'(t)=0.108193, v(t)=-1.992928, v'(t)=-0.330868, X(t)=3.862036, Y(t)=-0.620563, Z(t)=-1.992928
t=36.060000, y(t)=3.863950, y'(t)=0.096235, z(t)=-0.618405, z'(t)=0.107621, v(t)=-1.999537, v'(t)=-0.329922, X(t)=3.863950, Y(t)=-0.618405, Z(t)=-1.999537
t=36.080000, y(t)=3.865886, y'(t)=0.097388, z(t)=-0.616260, z'(t)=0.106813, v(t)=-2.006121, v'(t)=-0.328323, X(t)=3.865886, Y(t)=-0.616260, Z(t)=-2.006121
t=36.100000, y(t)=3.867847, y'(t)=0.098697, z(t)=-0.614134, z'(t)=0.105771, v(t)=-2.012666, v'(t)=-0.326076, X(t)=3.867847, Y(t)=-0.614134, Z(t)=-2.012666
t=36.120000, y(t)=3.869835, y'(t)=0.100158, z(t)=-0.612031, z'(t)=0.104499, v(t)=-2.019159, v'(t)=-0.323188, X(t)=3.869835, Y(t)=-0.612031, Z(t)=-2.019159
t=36.140000, y(t)=3.871854, y'(t)=0.101767, z(t)=-0.609955, z'(t)=0.103001, v(t)=-2.025589, v'(t)=-0.319668, X(t)=3.871854, Y(t)=-0.609955, Z(t)=-2.025589
t=36.160000, y(t)=3.873907, y'(t)=0.103520, z(t)=-0.607912, z'(t)=0.101280, v(t)=-2.031942, v'(t)=-0.315525, X(t)=3.873907, Y(t)=-0.607912, Z(t)=-2.031942
t=36.180000, y(t)=3.875996, y'(t)=0.105411, z(t)=-0.605906, z'(t)=0.099341, v(t)=-2.038206, v'(t)=-0.310771, X(t)=3.875996, Y(t)=-0.605906, Z(t)=-2.038206
t=36.200000, y(t)=3.878124, y'(t)=0.107435, z(t)=-0.603940, z'(t)=0.097191, v(t)=-2.044369, v'(t)=-0.305416, X(t)=3.878124, Y(t)=-0.603940, Z(t)=-2.044369
t=36.220000, y(t)=3.880294, y'(t)=0.109587, z(t)=-0.602019, z'(t)=0.094833, v(t)=-2.050419, v'(t)=-0.299474, X(t)=3.880294, Y(t)=-0.602019, Z(t)=-2.050419
t=36.240000, y(t)=3.882508, y'(t)=0.111862, z(t)=-0.600148, z'(t)=0.092275, v(t)=-2.056344, v'(t)=-0.292960, X(t)=3.882508, Y(t)=-0.600148, Z(t)=-2.056344
t=36.260000, y(t)=3.884769, y'(t)=0.114252, z(t)=-0.598330, z'(t)=0.089522, v(t)=-2.062133, v'(t)=-0.285887, X(t)=3.884769, Y(t)=-0.598330, Z(t)=-2.062133
t=36.280000, y(t)=3.887079, y'(t)=0.116753, z(t)=-0.596568, z'(t)=0.086582, v(t)=-2.067776, v'(t)=-0.278274, X(t)=3.887079, Y(t)=-0.596568, Z(t)=-2.067776
t=36.300000, y(t)=3.889440, y'(t)=0.119356, z(t)=-0.594868, z'(t)=0.083461, v(t)=-2.073261, v'(t)=-0.270136, X(t)=3.889440, Y(t)=-0.594868, Z(t)=-2.073261
t=36.320000, y(t)=3.891854, y'(t)=0.122056, z(t)=-0.593231, z'(t)=0.080169, v(t)=-2.078578, v'(t)=-0.261493, X(t)=3.891854, Y(t)=-0.593231, Z(t)=-2.078578
t=36.340000, y(t)=3.894323, y'(t)=0.124845, z(t)=-0.591662, z'(t)=0.076711, v(t)=-2.083717, v'(t)=-0.252364, X(t)=3.894323, Y(t)=-0.591662, Z(t)=-2.083717
t=36.360000, y(t)=3.896848, y'(t)=0.127716, z(t)=-0.590164, z'(t)=0.073098, v(t)=-2.088669, v'(t)=-0.242768, X(t)=3.896848, Y(t)=-0.590164, Z(t)=-2.088669
t=36.380000, y(t)=3.899432, y'(t)=0.130662, z(t)=-0.588739, z'(t)=0.069336, v(t)=-2.093425, v'(t)=-0.232727, X(t)=3.899432, Y(t)=-0.588739, Z(t)=-2.093425
t=36.400000, y(t)=3.902075, y'(t)=0.133676, z(t)=-0.587391, z'(t)=0.065437, v(t)=-2.097976, v'(t)=-0.222262, X(t)=3.902075, Y(t)=-0.587391, Z(t)=-2.097976
t=36.420000, y(t)=3.904779, y'(t)=0.136749, z(t)=-0.586122, z'(t)=0.061407, v(t)=-2.102313, v'(t)=-0.211396, X(t)=3.904779, Y(t)=-0.586122, Z(t)=-2.102313
t=36.440000, y(t)=3.907545, y'(t)=0.139874, z(t)=-0.584936, z'(t)=0.057258, v(t)=-2.106429, v'(t)=-0.200153, X(t)=3.907545, Y(t)=-0.584936, Z(t)=-2.106429
t=36.460000, y(t)=3.910375, y'(t)=0.143043, z(t)=-0.583833, z'(t)=0.052998, v(t)=-2.110317, v'(t)=-0.188556, X(t)=3.910375, Y(t)=-0.583833, Z(t)=-2.110317
t=36.480000, y(t)=3.913267, y'(t)=0.146248, z(t)=-0.582816, z'(t)=0.048638, v(t)=-2.113969, v'(t)=-0.176629, X(t)=3.913267, Y(t)=-0.582816, Z(t)=-2.113969
t=36.500000, y(t)=3.916225, y'(t)=0.149481, z(t)=-0.581888, z'(t)=0.044188, v(t)=-2.117380, v'(t)=-0.164398, X(t)=3.916225, Y(t)=-0.581888, Z(t)=-2.117380
t=36.520000, y(t)=3.919247, y'(t)=0.152735, z(t)=-0.581049, z'(t)=0.039657, v(t)=-2.120543, v'(t)=-0.151889, X(t)=3.919247, Y(t)=-0.581049, Z(t)=-2.120543
t=36.540000, y(t)=3.922334, y'(t)=0.156000, z(t)=-0.580302, z'(t)=0.035057, v(t)=-2.123454, v'(t)=-0.139127, X(t)=3.922334, Y(t)=-0.580302, Z(t)=-2.123454
t=36.560000, y(t)=3.925487, y'(t)=0.159270, z(t)=-0.579647, z'(t)=0.030397, v(t)=-2.126107, v'(t)=-0.126139, X(t)=3.925487, Y(t)=-0.579647, Z(t)=-2.126107
t=36.580000, y(t)=3.928705, y'(t)=0.162535, z(t)=-0.579086, z'(t)=0.025688, v(t)=-2.128498, v'(t)=-0.112951, X(t)=3.928705, Y(t)=-0.579086, Z(t)=-2.128498
t=36.600000, y(t)=3.931988, y'(t)=0.165788, z(t)=-0.578620, z'(t)=0.020942, v(t)=-2.130623, v'(t)=-0.099591, X(t)=3.931988, Y(t)=-0.578620, Z(t)=-2.130623
t=36.620000, y(t)=3.935336, y'(t)=0.169021, z(t)=-0.578249, z'(t)=0.016168, v(t)=-2.132480, v'(t)=-0.086086, X(t)=3.935336, Y(t)=-0.578249, Z(t)=-2.132480
t=36.640000, y(t)=3.938749, y'(t)=0.172227, z(t)=-0.577974, z'(t)=0.011377, v(t)=-2.134066, v'(t)=-0.072463, X(t)=3.938749, Y(t)=-0.577974, Z(t)=-2.134066
t=36.660000, y(t)=3.942225, y'(t)=0.175397, z(t)=-0.577794, z'(t)=0.006580, v(t)=-2.135378, v'(t)=-0.058750, X(t)=3.942225, Y(t)=-0.577794, Z(t)=-2.135378
t=36.680000, y(t)=3.945764, y'(t)=0.178524, z(t)=-0.577710, z'(t)=0.001787, v(t)=-2.136416, v'(t)=-0.044975, X(t)=3.945764, Y(t)=-0.577710, Z(t)=-2.136416
t=36.700000, y(t)=3.949366, y'(t)=0.181600, z(t)=-0.577722, z'(t)=-0.002990, v(t)=-2.137177, v'(t)=-0.031166, X(t)=3.949366, Y(t)=-0.577722, Z(t)=-2.137177
t=36.720000, y(t)=3.953028, y'(t)=0.184618, z(t)=-0.577830, z'(t)=-0.007742, v(t)=-2.137662, v'(t)=-0.017349, X(t)=3.953028, Y(t)=-0.577830, Z(t)=-2.137662
t=36.740000, y(t)=3.956750, y'(t)=0.187571, z(t)=-0.578032, z'(t)=-0.012457, v(t)=-2.137871, v'(t)=-0.003553, X(t)=3.956750, Y(t)=-0.578032, Z(t)=-2.137871
t=36.760000, y(t)=3.960530, y'(t)=0.190452, z(t)=-0.578328, z'(t)=-0.017126, v(t)=-2.137805, v'(t)=0.010195, X(t)=3.960530, Y(t)=-0.578328, Z(t)=-2.137805
t=36.780000, y(t)=3.964368, y'(t)=0.193255, z(t)=-0.578716, z'(t)=-0.021739, v(t)=-2.137464, v'(t)=0.023868, X(t)=3.964368, Y(t)=-0.578716, Z(t)=-2.137464
t=36.800000, y(t)=3.968260, y'(t)=0.195971, z(t)=-0.579197, z'(t)=-0.026285, v(t)=-2.136851, v'(t)=0.037438, X(t)=3.968260, Y(t)=-0.579197, Z(t)=-2.136851
t=36.820000, y(t)=3.972206, y'(t)=0.198596, z(t)=-0.579767, z'(t)=-0.030754, v(t)=-2.135967, v'(t)=0.050880, X(t)=3.972206, Y(t)=-0.579767, Z(t)=-2.135967
t=36.840000, y(t)=3.976203, y'(t)=0.201123, z(t)=-0.580426, z'(t)=-0.035137, v(t)=-2.134816, v'(t)=0.064167, X(t)=3.976203, Y(t)=-0.580426, Z(t)=-2.134816
t=36.860000, y(t)=3.980250, y'(t)=0.203547, z(t)=-0.581172, z'(t)=-0.039425, v(t)=-2.133402, v'(t)=0.077273, X(t)=3.980250, Y(t)=-0.581172, Z(t)=-2.133402
t=36.880000, y(t)=3.984344, y'(t)=0.205862, z(t)=-0.582003, z'(t)=-0.043609, v(t)=-2.131727, v'(t)=0.090173, X(t)=3.984344, Y(t)=-0.582003, Z(t)=-2.131727
t=36.900000, y(t)=3.988484, y'(t)=0.208062, z(t)=-0.582916, z'(t)=-0.047679, v(t)=-2.129796, v'(t)=0.102842, X(t)=3.988484, Y(t)=-0.582916, Z(t)=-2.129796
t=36.920000, y(t)=3.992666, y'(t)=0.210142, z(t)=-0.583909, z'(t)=-0.051628, v(t)=-2.127615, v'(t)=0.115255, X(t)=3.992666, Y(t)=-0.583909, Z(t)=-2.127615
t=36.940000, y(t)=3.996889, y'(t)=0.212099, z(t)=-0.584980, z'(t)=-0.055446, v(t)=-2.125188, v'(t)=0.127389, X(t)=3.996889, Y(t)=-0.584980, Z(t)=-2.125188
t=36.960000, y(t)=4.001149, y'(t)=0.213928, z(t)=-0.586126, z'(t)=-0.059126, v(t)=-2.122521, v'(t)=0.139221, X(t)=4.001149, Y(t)=-0.586126, Z(t)=-2.122521
t=36.980000, y(t)=4.005445, y'(t)=0.215625, z(t)=-0.587344, z'(t)=-0.062660, v(t)=-2.119621, v'(t)=0.150728, X(t)=4.005445, Y(t)=-0.587344, Z(t)=-2.119621
t=37.000000, y(t)=4.009773, y'(t)=0.217185, z(t)=-0.588631, z'(t)=-0.066041, v(t)=-2.116495, v'(t)=0.161889, X(t)=4.009773, Y(t)=-0.588631, Z(t)=-2.116495
t=37.020000, y(t)=4.014131, y'(t)=0.218607, z(t)=-0.589985, z'(t)=-0.069262, v(t)=-2.113148, v'(t)=0.172683, X(t)=4.014131, Y(t)=-0.589985, Z(t)=-2.113148
t=37.040000, y(t)=4.018517, y'(t)=0.219886, z(t)=-0.591401, z'(t)=-0.072318, v(t)=-2.109590, v'(t)=0.183090, X(t)=4.018517, Y(t)=-0.591401, Z(t)=-2.109590
t=37.060000, y(t)=4.022926, y'(t)=0.221022, z(t)=-0.592876, z'(t)=-0.075200, v(t)=-2.105827, v'(t)=0.193090, X(t)=4.022926, Y(t)=-0.592876, Z(t)=-2.105827
t=37.080000, y(t)=4.027356, y'(t)=0.222010, z(t)=-0.594408, z'(t)=-0.077904, v(t)=-2.101869, v'(t)=0.202667, X(t)=4.027356, Y(t)=-0.594408, Z(t)=-2.101869
t=37.100000, y(t)=4.031805, y'(t)=0.222849, z(t)=-0.595991, z'(t)=-0.080425, v(t)=-2.097724, v'(t)=0.211801, X(t)=4.031805, Y(t)=-0.595991, Z(t)=-2.097724
t=37.120000, y(t)=4.036269, y'(t)=0.223539, z(t)=-0.597623, z'(t)=-0.082758, v(t)=-2.093400, v'(t)=0.220476, X(t)=4.036269, Y(t)=-0.597623, Z(t)=-2.093400
t=37.140000, y(t)=4.040746, y'(t)=0.224077, z(t)=-0.599300, z'(t)=-0.084898, v(t)=-2.088908, v'(t)=0.228678, X(t)=4.040746, Y(t)=-0.599300, Z(t)=-2.088908
t=37.160000, y(t)=4.045232, y'(t)=0.224464, z(t)=-0.601018, z'(t)=-0.086841, v(t)=-2.084256, v'(t)=0.236392, X(t)=4.045232, Y(t)=-0.601018, Z(t)=-2.084256
t=37.180000, y(t)=4.049723, y'(t)=0.224698, z(t)=-0.602773, z'(t)=-0.088584, v(t)=-2.079455, v'(t)=0.243604, X(t)=4.049723, Y(t)=-0.602773, Z(t)=-2.079455
t=37.200000, y(t)=4.054218, y'(t)=0.224780, z(t)=-0.604560, z'(t)=-0.090123, v(t)=-2.074516, v'(t)=0.250302, X(t)=4.054218, Y(t)=-0.604560, Z(t)=-2.074516
t=37.220000, y(t)=4.058714, y'(t)=0.224711, z(t)=-0.606376, z'(t)=-0.091457, v(t)=-2.069447, v'(t)=0.256474, X(t)=4.058714, Y(t)=-0.606376, Z(t)=-2.069447
t=37.240000, y(t)=4.063206, y'(t)=0.224490, z(t)=-0.608217, z'(t)=-0.092583, v(t)=-2.064260, v'(t)=0.262111, X(t)=4.063206, Y(t)=-0.608217, Z(t)=-2.064260
t=37.260000, y(t)=4.067692, y'(t)=0.224119, z(t)=-0.610078, z'(t)=-0.093499, v(t)=-2.058966, v'(t)=0.267203, X(t)=4.067692, Y(t)=-0.610078, Z(t)=-2.058966
t=37.280000, y(t)=4.072170, y'(t)=0.223600, z(t)=-0.611955, z'(t)=-0.094204, v(t)=-2.053576, v'(t)=0.271743, X(t)=4.072170, Y(t)=-0.611955, Z(t)=-2.053576
t=37.300000, y(t)=4.076635, y'(t)=0.222935, z(t)=-0.613845, z'(t)=-0.094698, v(t)=-2.048100, v'(t)=0.275723, X(t)=4.076635, Y(t)=-0.613845, Z(t)=-2.048100
t=37.320000, y(t)=4.081086, y'(t)=0.222125, z(t)=-0.615742, z'(t)=-0.094979, v(t)=-2.042551, v'(t)=0.279138, X(t)=4.081086, Y(t)=-0.615742, Z(t)=-2.042551
t=37.340000, y(t)=4.085519, y'(t)=0.221174, z(t)=-0.617643, z'(t)=-0.095049, v(t)=-2.036938, v'(t)=0.281983, X(t)=4.085519, Y(t)=-0.617643, Z(t)=-2.036938
t=37.360000, y(t)=4.089932, y'(t)=0.220084, z(t)=-0.619542, z'(t)=-0.094908, v(t)=-2.031275, v'(t)=0.284256, X(t)=4.089932, Y(t)=-0.619542, Z(t)=-2.031275
t=37.380000, y(t)=4.094322, y'(t)=0.218858, z(t)=-0.621437, z'(t)=-0.094558, v(t)=-2.025572, v'(t)=0.285953, X(t)=4.094322, Y(t)=-0.621437, Z(t)=-2.025572
t=37.400000, y(t)=4.098686, y'(t)=0.217500, z(t)=-0.623323, z'(t)=-0.093999, v(t)=-2.019841, v'(t)=0.287073, X(t)=4.098686, Y(t)=-0.623323, Z(t)=-2.019841
t=37.420000, y(t)=4.103021, y'(t)=0.216014, z(t)=-0.625196, z'(t)=-0.093234, v(t)=-2.014093, v'(t)=0.287617, X(t)=4.103021, Y(t)=-0.625196, Z(t)=-2.014093
t=37.440000, y(t)=4.107325, y'(t)=0.214404, z(t)=-0.627051, z'(t)=-0.092265, v(t)=-2.008340, v'(t)=0.287586, X(t)=4.107325, Y(t)=-0.627051, Z(t)=-2.008340
t=37.460000, y(t)=4.111596, y'(t)=0.212674, z(t)=-0.628885, z'(t)=-0.091096, v(t)=-2.002593, v'(t)=0.286982, X(t)=4.111596, Y(t)=-0.628885, Z(t)=-2.002593
t=37.480000, y(t)=4.115831, y'(t)=0.210829, z(t)=-0.630694, z'(t)=-0.089730, v(t)=-1.996864, v'(t)=0.285809, X(t)=4.115831, Y(t)=-0.630694, Z(t)=-1.996864
t=37.500000, y(t)=4.120029, y'(t)=0.208875, z(t)=-0.632473, z'(t)=-0.088170, v(t)=-1.991165, v'(t)=0.284072, X(t)=4.120029, Y(t)=-0.632473, Z(t)=-1.991165
t=37.520000, y(t)=4.124186, y'(t)=0.206815, z(t)=-0.634219, z'(t)=-0.086421, v(t)=-1.985505, v'(t)=0.281775, X(t)=4.124186, Y(t)=-0.634219, Z(t)=-1.985505
t=37.540000, y(t)=4.128301, y'(t)=0.204657, z(t)=-0.635929, z'(t)=-0.084487, v(t)=-1.979897, v'(t)=0.278926, X(t)=4.128301, Y(t)=-0.635929, Z(t)=-1.979897
t=37.560000, y(t)=4.132371, y'(t)=0.202405, z(t)=-0.637598, z'(t)=-0.082374, v(t)=-1.974352, v'(t)=0.275533, X(t)=4.132371, Y(t)=-0.637598, Z(t)=-1.974352
t=37.580000, y(t)=4.136396, y'(t)=0.200065, z(t)=-0.639223, z'(t)=-0.080087, v(t)=-1.968880, v'(t)=0.271605, X(t)=4.136396, Y(t)=-0.639223, Z(t)=-1.968880
t=37.600000, y(t)=4.140373, y'(t)=0.197644, z(t)=-0.640800, z'(t)=-0.077631, v(t)=-1.963491, v'(t)=0.267151, X(t)=4.140373, Y(t)=-0.640800, Z(t)=-1.963491
t=37.620000, y(t)=4.144301, y'(t)=0.195147, z(t)=-0.642327, z'(t)=-0.075014, v(t)=-1.958197, v'(t)=0.262183, X(t)=4.144301, Y(t)=-0.642327, Z(t)=-1.958197
t=37.640000, y(t)=4.148179, y'(t)=0.192582, z(t)=-0.643800, z'(t)=-0.072240, v(t)=-1.953007, v'(t)=0.256712, X(t)=4.148179, Y(t)=-0.643800, Z(t)=-1.953007
t=37.660000, y(t)=4.152004, y'(t)=0.189954, z(t)=-0.645215, z'(t)=-0.069317, v(t)=-1.947932, v'(t)=0.250752, X(t)=4.152004, Y(t)=-0.645215, Z(t)=-1.947932
t=37.680000, y(t)=4.155777, y'(t)=0.187270, z(t)=-0.646571, z'(t)=-0.066253, v(t)=-1.942980, v'(t)=0.244316, X(t)=4.155777, Y(t)=-0.646571, Z(t)=-1.942980
